Company,Product_Type,Greenhouse_Gas_Emissions,Pollutants_Emitted,Water_Consumption,Energy_Consumption,Waste_Generation,sustainability_rating,sustainability_category
Nike,Microfiber,0.1845238095238096,0.8125,0.20475,0.12,0.21499999999999997,0.3073547619047619,Moderately Sustainable
Urban Outfitters,Organic_Cotton,0.875,0.3125,0.7625,0.9637500000000001,0.53,0.6887500000000001,Not Sustainable
Urban Outfitters,Viscose,0.8004761904761903,0.375,0.49950000000000006,0.7175,0.645,0.6074952380952381,Not Sustainable
Zara,Viscose,0.10428571428571426,0.75,0.5429999999999999,0.21250000000000013,0.8900000000000001,0.4999571428571429,Moderately Sustainable
Zara,Cotton,0.9742857142857142,0.125,0.43599999999999994,0.6312500000000001,0.44500000000000006,0.5223071428571429,Not Sustainable
Adidas,Nylon,0.4326190476190476,0.375,0.4315,0.15375000000000005,0.30499999999999994,0.33957380952380956,Moderately Sustainable
Urban Outfitters,Viscose,0.6423809523809523,0.5,0.5922499999999999,0.04625000000000001,0.9650000000000001,0.5491761904761905,Not Sustainable
Nike,Viscose,0.47309523809523807,0.9375,0.6885000000000001,0.20875,0.7650000000000001,0.6145690476190476,Not Sustainable
Nike,Organic_Cotton,0.6492857142857142,1.0,0.23025000000000007,0.43625,0.885,0.6401571428571428,Not Sustainable
Adidas,Wool,0.24119047619047623,0.25,0.49324999999999997,0.35624999999999996,0.935,0.4551380952380953,Moderately Sustainable
Forever 21,Wool,0.28357142857142864,0.625,0.79575,0.4375,0.135,0.4553642857142856,Moderately Sustainable
Nike,Nylon,0.35928571428571426,0.625,0.571,0.08499999999999996,0.8049999999999999,0.48905714285714286,Moderately Sustainable
Urban Outfitters,Microfiber,0.20714285714285713,0.3125,0.7235,0.24,0.5150000000000001,0.39962857142857144,Moderately Sustainable
Zara,Tencel,0.45476190476190476,0.5,0.36650000000000005,0.33000000000000007,0.125,0.355252380952381,Moderately Sustainable
Forever 21,Synthetic_Blend,0.4557142857142857,0.1875,0.32125000000000004,0.49750000000000005,0.2749999999999999,0.34739285714285717,Moderately Sustainable
Forever 21,Cotton,0.917142857142857,0.75,0.53375,0.84625,0.94,0.7974285714285714,Not Sustainable
Forever 21,Polyester,0.835952380952381,0.5625,0.371,0.74125,0.685,0.6391404761904762,Not Sustainable
Adidas,Wool,0.06261904761904763,0.3125,0.71925,0.13749999999999996,0.585,0.3633738095238095,Moderately Sustainable
Adidas,Organic_Cotton,0.8161904761904761,0.75,0.5202500000000001,0.08125000000000004,0.08499999999999996,0.4505380952380952,Moderately Sustainable
Adidas,Viscose,0.37452380952380954,0.8125,0.4635,0.036250000000000004,0.6100000000000001,0.45935476190476193,Moderately Sustainable
Zara,Linen,0.5728571428571427,0.0,0.72325,0.22999999999999998,0.3900000000000001,0.38322142857142855,Moderately Sustainable
Adidas,Wool,0.5271428571428571,0.1875,0.70475,0.7887500000000001,0.6699999999999999,0.5756285714285714,Not Sustainable
Zara,Microfiber,0.36047619047619045,0.4375,0.44425000000000003,0.40000000000000013,0.3900000000000001,0.4064452380952382,Moderately Sustainable
Zara,Tencel,0.6045238095238095,0.5625,0.27475000000000005,0.21500000000000008,0.375,0.40635476190476194,Moderately Sustainable
Nike,Recycled_Poly,0.3066666666666667,0.5,0.25049999999999994,0.9650000000000001,0.47,0.4984333333333334,Moderately Sustainable
Forever 21,Synthetic_Blend,0.802142857142857,0.6875,0.71825,0.11625000000000008,0.15000000000000002,0.49482857142857145,Moderately Sustainable
Forever 21,Microfiber,0.6559523809523808,0.8125,0.28049999999999997,0.010000000000000009,0.78,0.5077904761904761,Not Sustainable
Nike,Nylon,0.9652380952380952,0.6875,0.19700000000000006,0.79375,0.69,0.666697619047619,Not Sustainable
Zara,Cotton,0.07571428571428579,0.625,0.3185,0.81375,0.17000000000000004,0.4005928571428572,Moderately Sustainable
Nike,Nylon,0.10880952380952386,1.0,0.931,0.22875,0.49,0.5517119047619048,Not Sustainable
Zara,Polyester,0.6207142857142858,0.75,0.32699999999999996,0.7887500000000001,0.3400000000000001,0.5652928571428572,Not Sustainable
Forever 21,Viscose,0.06857142857142862,0.3125,0.24750000000000005,0.61375,0.4850000000000001,0.3454642857142857,Moderately Sustainable
Urban Outfitters,Viscose,0.3378571428571429,0.3125,0.5835000000000001,0.4437500000000001,0.29499999999999993,0.3945214285714286,Moderately Sustainable
Forever 21,Microfiber,0.4876190476190477,0.125,0.8547500000000001,0.08250000000000002,0.8,0.46997380952380957,Moderately Sustainable
Adidas,Viscose,0.4495238095238095,0.5625,0.12975000000000003,0.3587500000000001,0.835,0.4671047619047619,Moderately Sustainable
Adidas,Synthetic_Blend,0.7383333333333333,0.8125,0.6895,0.22625000000000006,0.655,0.6243166666666667,Not Sustainable
Nike,Microfiber,0.3930952380952381,0.5625,0.6905000000000001,0.6612500000000001,0.685,0.5984690476190477,Not Sustainable
Adidas,Cotton,0.40690476190476194,0.9375,0.37975000000000003,0.13000000000000012,0.94,0.5588309523809525,Not Sustainable
Urban Outfitters,Microfiber,0.49619047619047624,0.0625,0.5197499999999999,0.5562500000000001,0.99,0.5249380952380953,Not Sustainable
Nike,Recycled_Poly,0.4857142857142857,0.3125,0.39274999999999993,0.79375,0.17000000000000004,0.4309428571428572,Moderately Sustainable
Nike,Organic_Cotton,0.877142857142857,0.5,0.20900000000000007,0.43500000000000005,0.025000000000000022,0.40922857142857144,Moderately Sustainable
Nike,Recycled_Poly,0.7278571428571428,0.5,0.9000000000000001,0.61375,0.8049999999999999,0.7093214285714285,Not Sustainable
Adidas,Viscose,0.8228571428571427,0.5625,0.3345,0.26750000000000007,0.4099999999999999,0.4794714285714285,Moderately Sustainable
Zara,Linen,0.6399999999999999,0.0625,0.26475000000000004,0.585,0.15500000000000003,0.34145,Moderately Sustainable
Forever 21,Cotton,0.0733333333333333,0.625,0.28049999999999997,0.17375000000000007,0.7,0.37051666666666666,Moderately Sustainable
Urban Outfitters,Cotton,0.5554761904761905,0.75,0.68275,0.48249999999999993,0.6599999999999999,0.6261452380952381,Not Sustainable
Urban Outfitters,Linen,0.5035714285714286,0.875,0.016750000000000043,0.5225,0.895,0.5625642857142857,Not Sustainable
Urban Outfitters,Wool,0.845,0.0625,0.08699999999999997,0.33375,0.7949999999999999,0.4246499999999999,Moderately Sustainable
Zara,Nylon,0.41904761904761906,1.0,0.26675000000000004,0.91625,0.5700000000000001,0.6344095238095239,Not Sustainable
Nike,Microfiber,0.6990476190476189,0.8125,0.4425000000000001,0.9312500000000001,0.41500000000000004,0.6600595238095238,Not Sustainable
Nike,Nylon,0.9852380952380952,0.8125,0.96625,0.025000000000000022,0.875,0.732797619047619,Not Sustainable
Urban Outfitters,Linen,0.5085714285714287,0.3125,0.20924999999999994,0.36250000000000004,0.885,0.4555642857142857,Moderately Sustainable
Nike,Viscose,0.6390476190476191,0.0,0.9040000000000001,0.355,0.4099999999999999,0.4616095238095238,Moderately Sustainable
Nike,Microfiber,0.4471428571428571,0.9375,0.35125000000000006,0.39749999999999996,0.05500000000000005,0.4376785714285714,Moderately Sustainable
Nike,Recycled_Poly,0.8476190476190475,0.125,0.48275,0.8987499999999999,0.685,0.6078238095238094,Not Sustainable
Adidas,Organic_Cotton,0.24238095238095242,0.5625,0.9817500000000001,0.04249999999999998,0.16500000000000004,0.3988261904761905,Moderately Sustainable
Zara,Wool,0.6311904761904761,0.9375,0.43799999999999994,0.9525000000000001,0.21999999999999997,0.6358380952380953,Not Sustainable
Nike,Tencel,0.802142857142857,0.4375,0.5295000000000001,0.8275000000000001,0.365,0.5923285714285715,Not Sustainable
Adidas,Microfiber,0.10095238095238096,0.75,0.20050000000000012,0.4125000000000001,0.655,0.42379047619047616,Moderately Sustainable
Adidas,Polyester,0.04238095238095241,0.125,0.8705,0.9775,0.18000000000000005,0.4390761904761905,Moderately Sustainable
Forever 21,Viscose,0.6502380952380953,0.125,0.99,0.78125,0.8300000000000001,0.6752976190476191,Not Sustainable
Zara,Synthetic_Blend,0.7192857142857143,0.25,0.92825,0.90625,0.625,0.685757142857143,Not Sustainable
Nike,Tencel,0.9259523809523809,0.0625,0.91275,0.2762500000000001,0.4950000000000001,0.5344904761904762,Not Sustainable
Urban Outfitters,Recycled_Poly,0.3788095238095239,0.8125,0.22075,0.32375,0.385,0.42416190476190485,Moderately Sustainable
Nike,Cotton,0.5033333333333334,0.75,0.52075,0.99875,0.7650000000000001,0.7075666666666668,Not Sustainable
Adidas,Cotton,0.14023809523809522,0.25,0.20074999999999998,0.28374999999999995,0.47,0.26894761904761905,Moderately Sustainable
Urban Outfitters,Nylon,0.09309523809523806,0.875,0.90375,0.28125,0.15500000000000003,0.4616190476190477,Moderately Sustainable
Nike,Synthetic_Blend,0.8990476190476191,0.875,0.9072500000000001,0.5475000000000001,0.21999999999999997,0.6897595238095239,Not Sustainable
Urban Outfitters,Recycled_Poly,0.4778571428571429,0.75,0.45500000000000007,0.68875,0.40000000000000013,0.5543214285714286,Not Sustainable
Forever 21,Viscose,0.9523809523809523,0.9375,0.27125,0.63375,0.9850000000000001,0.7559761904761905,Not Sustainable
Forever 21,Synthetic_Blend,0.4669047619047619,0.5625,0.8592500000000001,0.6425000000000001,0.9100000000000001,0.6882309523809524,Not Sustainable
Adidas,Viscose,0.370952380952381,0.875,0.7677499999999999,0.5875000000000001,0.32000000000000006,0.5842404761904764,Not Sustainable
Adidas,Linen,0.9083333333333332,0.8125,0.5707500000000001,0.6074999999999999,0.3600000000000001,0.6518166666666667,Not Sustainable
Nike,Recycled_Poly,0.9361904761904762,0.8125,0.47825000000000006,0.4537500000000001,0.09999999999999998,0.5561380952380953,Not Sustainable
Forever 21,Linen,0.38952380952380955,0.5625,0.09024999999999994,0.09625000000000006,0.405,0.3087047619047619,Moderately Sustainable
Adidas,Wool,0.11571428571428571,0.0625,0.8075000000000001,0.04125000000000001,0.8200000000000001,0.3693928571428572,Moderately Sustainable
Forever 21,Synthetic_Blend,0.7976190476190477,0.6875,0.40775000000000006,0.45625000000000004,0.925,0.6548238095238096,Not Sustainable
Adidas,Cotton,0.5135714285714286,0.625,0.25,0.6712500000000001,0.42500000000000004,0.49696428571428564,Moderately Sustainable
Urban Outfitters,Organic_Cotton,0.6669047619047619,0.3125,0.9355,0.2562500000000001,0.865,0.6072309523809525,Not Sustainable
Urban Outfitters,Microfiber,0.02619047619047621,0.0625,0.2662500000000001,0.59625,0.03500000000000003,0.19723809523809527,Highly Sustainable
Zara,Nylon,0.47880952380952385,0.5625,0.5987500000000001,0.9637500000000001,0.8500000000000001,0.6907619047619048,Not Sustainable
Urban Outfitters,Nylon,0.9788095238095238,0.75,0.8535000000000001,0.4012500000000001,0.09999999999999998,0.6167119047619048,Not Sustainable
Forever 21,Nylon,0.9797619047619048,0.375,0.76675,0.5725,0.3500000000000001,0.608802380952381,Not Sustainable
Urban Outfitters,Nylon,0.5976190476190475,0.9375,0.45924999999999994,0.54375,0.11499999999999999,0.5306238095238095,Not Sustainable
Urban Outfitters,Tencel,0.0,0.5,0.7377500000000001,0.5900000000000001,0.935,0.5525500000000001,Not Sustainable
Urban Outfitters,Microfiber,0.2871428571428572,0.0,0.758,0.47625000000000006,0.9100000000000001,0.48627857142857145,Moderately Sustainable
Nike,Microfiber,0.7311904761904762,0.0,0.53925,0.82125,0.79,0.5763380952380952,Not Sustainable
Nike,Recycled_Poly,0.45142857142857146,0.0,0.7475,0.22999999999999998,0.7350000000000001,0.4327857142857143,Moderately Sustainable
Urban Outfitters,Microfiber,0.033809523809523845,0.625,0.28475000000000006,0.615,0.8700000000000001,0.48571190476190484,Moderately Sustainable
Forever 21,Tencel,0.3407142857142857,0.25,0.0685,0.32375,0.07000000000000006,0.21059285714285716,Highly Sustainable
Zara,Cotton,0.7576190476190476,0.75,0.03299999999999992,0.39375000000000004,0.6200000000000001,0.5108738095238096,Not Sustainable
Urban Outfitters,Cotton,0.17595238095238103,0.5,0.46450000000000014,0.9375,0.9450000000000001,0.6045904761904763,Not Sustainable
Nike,Recycled_Poly,0.8878571428571429,0.5625,0.8852500000000001,0.38625,0.16000000000000003,0.5763714285714286,Not Sustainable
Adidas,Organic_Cotton,0.5119047619047619,0.5625,0.10549999999999993,0.02124999999999999,0.9550000000000001,0.4312309523809524,Moderately Sustainable
Adidas,Cotton,0.9378571428571427,0.4375,0.85825,0.45625000000000004,0.10499999999999998,0.5589714285714286,Not Sustainable
Urban Outfitters,Microfiber,0.9690476190476189,0.9375,0.3095000000000001,0.12124999999999997,0.26,0.5194595238095238,Not Sustainable
Adidas,Organic_Cotton,0.9857142857142858,0.375,0.008750000000000036,0.17999999999999994,0.44999999999999996,0.39989285714285716,Moderately Sustainable
Nike,Cotton,0.815952380952381,0.625,0.54725,0.09999999999999998,0.44500000000000006,0.5066404761904761,Not Sustainable
Forever 21,Tencel,0.7111904761904762,0.3125,0.71025,0.1512500000000001,0.625,0.5020380952380952,Not Sustainable
Forever 21,Organic_Cotton,0.11285714285714293,1.0,0.3107500000000001,0.9025000000000001,0.865,0.6382214285714287,Not Sustainable
Adidas,Tencel,0.644047619047619,0.6875,0.827,0.6637500000000001,0.14,0.5924595238095238,Not Sustainable
Urban Outfitters,Organic_Cotton,0.34666666666666673,0.375,0.5507500000000001,0.26249999999999996,0.12,0.33098333333333335,Moderately Sustainable
Adidas,Synthetic_Blend,0.1788095238095238,0.0625,0.7497500000000001,0.07000000000000006,0.25,0.2622119047619048,Moderately Sustainable
Zara,Synthetic_Blend,0.3685714285714286,0.5,0.13000000000000012,0.9000000000000001,0.7750000000000001,0.5347142857142858,Not Sustainable
Nike,Recycled_Poly,0.7214285714285713,0.875,0.7622500000000001,0.3087500000000001,0.9750000000000001,0.7284857142857143,Not Sustainable
Forever 21,Nylon,0.12333333333333335,1.0,0.32175,0.1975,0.6000000000000001,0.4485166666666666,Moderately Sustainable
Nike,Nylon,0.5766666666666667,0.75,0.09000000000000008,0.25125,0.31499999999999995,0.39658333333333334,Moderately Sustainable
Nike,Wool,0.7069047619047619,0.375,0.8692500000000001,0.06874999999999998,0.08000000000000007,0.4199809523809524,Moderately Sustainable
Adidas,Polyester,0.11476190476190479,0.5625,0.30374999999999996,0.012500000000000067,0.575,0.313702380952381,Moderately Sustainable
Forever 21,Nylon,0.0923809523809524,0.8125,0.369,0.7850000000000001,0.7,0.5517761904761904,Not Sustainable
Nike,Organic_Cotton,0.7933333333333332,0.8125,0.2430000000000001,0.95875,0.3900000000000001,0.6395166666666667,Not Sustainable
Nike,Nylon,0.35833333333333334,0.1875,0.14474999999999993,0.52,0.7850000000000001,0.3991166666666667,Moderately Sustainable
Nike,Organic_Cotton,0.10738095238095241,0.8125,0.31400000000000006,0.875,0.10499999999999998,0.4427761904761905,Moderately Sustainable
Zara,Polyester,0.2040476190476191,0.75,0.6560000000000001,0.48625000000000007,0.8800000000000001,0.5952595238095238,Not Sustainable
Zara,Polyester,0.2580952380952381,0.3125,0.6799999999999999,0.32000000000000006,0.17000000000000004,0.3481190476190476,Moderately Sustainable
Urban Outfitters,Tencel,0.8140476190476189,1.0,0.9472500000000001,0.15999999999999992,0.19000000000000006,0.6222595238095239,Not Sustainable
Urban Outfitters,Organic_Cotton,0.3323809523809524,0.75,0.8555000000000001,0.79125,0.7250000000000001,0.6908261904761905,Not Sustainable
Adidas,Polyester,0.37738095238095243,0.5,0.5082500000000001,0.7324999999999999,0.905,0.6046261904761906,Not Sustainable
Zara,Polyester,0.44928571428571434,0.25,0.6777500000000001,0.81125,0.81,0.5996571428571429,Not Sustainable
Nike,Linen,0.2585714285714286,0.875,0.05025000000000013,0.9000000000000001,0.2550000000000001,0.46776428571428585,Moderately Sustainable
Adidas,Polyester,0.9035714285714285,0.5,0.5722499999999999,0.4337500000000001,0.7850000000000001,0.6389142857142858,Not Sustainable
Adidas,Synthetic_Blend,0.9030952380952382,0.1875,0.14800000000000013,0.78,0.44500000000000006,0.49271904761904767,Moderately Sustainable
Nike,Organic_Cotton,0.08714285714285713,0.625,0.6930000000000001,0.655,0.8200000000000001,0.5760285714285714,Not Sustainable
Adidas,Wool,0.779047619047619,0.0,0.82525,0.48625000000000007,0.05500000000000005,0.4291095238095239,Moderately Sustainable
Forever 21,Polyester,0.3547619047619048,0.5,0.013000000000000123,0.5349999999999999,1.0,0.48055238095238095,Moderately Sustainable
Nike,Linen,0.8797619047619047,0.75,0.7090000000000001,0.7762500000000001,0.43500000000000005,0.710002380952381,Not Sustainable
Forever 21,Polyester,0.1626190476190476,1.0,0.99525,0.9325000000000001,0.7450000000000001,0.7670738095238095,Not Sustainable
Nike,Microfiber,0.5061904761904763,0.375,0.03600000000000003,0.12,0.4950000000000001,0.3064380952380953,Moderately Sustainable
Nike,Microfiber,0.43,1.0,0.5722499999999999,0.6287500000000001,0.675,0.6612,Not Sustainable
Forever 21,Linen,0.6778571428571427,0.8125,0.7137500000000001,0.7850000000000001,0.7949999999999999,0.7568214285714285,Not Sustainable
Zara,Cotton,0.10214285714285715,0.8125,0.6625000000000001,0.16375000000000006,0.17500000000000004,0.3831785714285715,Moderately Sustainable
Zara,Nylon,0.37738095238095243,0.75,0.00924999999999998,0.35749999999999993,0.615,0.42182619047619047,Moderately Sustainable
Nike,Wool,0.15523809523809523,0.0,0.21924999999999994,0.6512500000000001,0.020000000000000018,0.20914761904761905,Highly Sustainable
Nike,Nylon,0.6292857142857142,0.4375,0.5735000000000001,0.21500000000000008,0.915,0.5540571428571429,Not Sustainable
Nike,Synthetic_Blend,0.23785714285714293,0.5,0.47050000000000014,0.72,0.935,0.5726714285714286,Not Sustainable
Nike,Cotton,0.8590476190476191,0.25,0.5742499999999999,0.30625000000000013,0.75,0.5479095238095238,Not Sustainable
Zara,Microfiber,0.4192857142857143,0.0625,0.83975,0.72125,0.41999999999999993,0.49255714285714286,Moderately Sustainable
Adidas,Wool,0.9623809523809523,0.0,0.827,0.7112499999999999,0.32499999999999996,0.5651261904761904,Not Sustainable
Forever 21,Microfiber,0.8071428571428572,0.625,0.389,0.8812500000000001,0.845,0.7094785714285715,Not Sustainable
Forever 21,Recycled_Poly,0.3619047619047619,0.3125,0.538,0.20999999999999996,0.915,0.46748095238095233,Moderately Sustainable
Zara,Nylon,0.42571428571428577,0.25,0.25125,0.47750000000000004,0.2650000000000001,0.33389285714285716,Moderately Sustainable
Urban Outfitters,Tencel,0.6685714285714286,0.8125,0.548,0.9299999999999999,0.3800000000000001,0.6678142857142857,Not Sustainable
Urban Outfitters,Linen,0.9657142857142857,1.0,0.018750000000000044,0.78125,0.51,0.6551428571428571,Not Sustainable
